First Name,Last Name,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season,Total Yards,Total TDs,Year,PlayerID,NameConcat,First Year,Last Year,Opponent,Score,Fantasy,Team Fantasy
Brent,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,10.0,0.0,8.0,3.3,0.0,0.0,0.0,0.0,texas_texasa&m_11_26_1983,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-a&m.htm,1983-11-26,texas am,texas,13.0,45.0,Win,1983,10.0,0.0,1983,004453,BrentJohnson,1983,1983,texas am,Win 13-45,1.0,1.0
John,Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,13.0,1.0,8.0,2.6,0.0,0.0,0.0,0.0,texas_texasa&m_11_26_1983,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-a&m.htm,1983-11-26,texas am,texas,13.0,45.0,Win,1983,13.0,1.0,1983,003923,JohnWalker,1980,1983,texas am,Win 13-45,7.3,7.3
Kelvin,Epps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,2.0,60.0,texas_texasa&m_11_26_1983,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-a&m.htm,1983-11-26,texas am,texas,13.0,45.0,Win,1983,93.0,2.0,1983,004319,KelvinEpps,1983,1984,texas am,Win 13-45,22.3,1.0
Brent,Duhon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,106.0,2.0,41.0,texas_texasa&m_11_26_1983,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-a&m.htm,1983-11-26,texas am,texas,13.0,45.0,Win,1983,106.0,2.0,1983,004045,BrentDuhon,1981,1984,texas am,Win 13-45,25.1,2.5
Tony,Tillman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,texas_texasa&m_11_26_1983,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-a&m.htm,1983-11-26,texas am,texas,13.0,45.0,Win,1983,6.0,0.0,1983,004343,TonyTillman,1983,1983,texas am,Win 13-45,1.1,0.5
Ervin,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,8.0,0.0,4.0,2.7,0.0,0.0,0.0,0.0,texas_texasa&m_11_26_1983,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-a&m.htm,1983-11-26,texas am,texas,13.0,45.0,Win,1983,8.0,0.0,1983,003931,ErvinDavis,1980,1983,texas am,Win 13-45,0.8,0.8
Anthony,Bylery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,10.0,0.0,5.0,3.3,0.0,0.0,0.0,0.0,texas_texasa&m_11_26_1983,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-a&m.htm,1983-11-26,texas am,texas,13.0,45.0,Win,1983,10.0,0.0,1983,004323,AnthonyBylery,1983,1983,texas am,Win 13-45,1.0,1.0
Rick,McIvor,8.0,26.0,2.0,168.0,0.0,44.0,2.0,8.0,22.0,34.0,-12.0,0.0,16.0,-1.5,0.0,0.0,0.0,0.0,georgia_texas_1_2_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-uga.htm,1984-01-02,texas,georgia,9.0,10.0,Loss,1983,156.0,0.0,1984,003834,RickMcIvor,1979,1983,georgia,Loss 9-10,1.5199999999999996,1.5199999999999996
,Game,8.0,26.0,2.0,168.0,0.0,44.0,2.0,47.0,152.0,42.0,110.0,0.0,16.0,2.3,8.0,168.0,0.0,44.0,georgia_texas_1_2_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-uga.htm,1984-01-02,texas,georgia,9.0,10.0,Loss,1983,446.0,0.0,1984,000000,Game,,,georgia,Loss 9-10,34.519999999999996,17.72
Ronnie,Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,96.0,8.0,88.0,0.0,12.0,3.1,2.0,17.0,0.0,9.0,georgia_texas_1_2_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-uga.htm,1984-01-02,texas,georgia,9.0,10.0,Loss,1983,105.0,0.0,1984,004043,RonnieRobinson,1981,1984,georgia,Loss 9-10,11.5,9.8
John,Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,georgia_texas_1_2_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-uga.htm,1984-01-02,texas,georgia,9.0,10.0,Loss,1983,8.0,0.0,1984,003923,JohnWalker,1980,1983,georgia,Loss 9-10,0.8,0.8
Terry,Orr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,19.0,0.0,4.0,2.7,0.0,0.0,0.0,0.0,georgia_texas_1_2_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-uga.htm,1984-01-02,texas,georgia,9.0,10.0,Loss,1983,19.0,0.0,1984,003917,TerryOrr,1980,1984,georgia,Loss 9-10,1.9000000000000001,1.9000000000000001
Rob,Moerschell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,georgia_texas_1_2_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-uga.htm,1984-01-02,texas,georgia,9.0,10.0,Loss,1983,3.0,0.0,1984,004038,RobMoerschell,1981,1984,georgia,Loss 9-10,0.30000000000000004,0.30000000000000004
Bobby,Micho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.0,0.0,37.0,georgia_texas_1_2_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-uga.htm,1984-01-02,texas,georgia,9.0,10.0,Loss,1983,59.0,0.0,1984,003964,BobbyMicho,1980,1983,georgia,Loss 9-10,6.9,1.0
Billy Boy,Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,26.0,georgia_texas_1_2_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-uga.htm,1984-01-02,texas,georgia,9.0,10.0,Loss,1983,41.0,0.0,1984,004312,Billy BoyBryant,1983,1983,georgia,Loss 9-10,5.1000000000000005,1.0
Kelvin,Epps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,44.0,georgia_texas_1_2_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-uga.htm,1984-01-02,texas,georgia,9.0,10.0,Loss,1983,44.0,0.0,1984,004319,KelvinEpps,1983,1984,georgia,Loss 9-10,4.9,0.5
Brent,Duhon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,georgia_texas_1_2_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-uga.htm,1984-01-02,texas,georgia,9.0,10.0,Loss,1983,7.0,0.0,1984,004045,BrentDuhon,1981,1984,georgia,Loss 9-10,1.2000000000000002,0.5
Don,Holloway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,georgia_texas_1_2_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/83/ut-uga.htm,1984-01-02,texas,georgia,9.0,10.0,Loss,1983,4.0,0.0,1984,004048,DonHolloway,1981,1983,georgia,Loss 9-10,0.4,0.4
Terry,Orr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,0.0,33.0,1.0,10.0,3.3,1.0,1.0,0.0,1.0,auburn_texas_9_15_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-au.htm,1984-09-15,texas,auburn,35.0,27.0,Win,1984,34.0,1.0,1984,003917,TerryOrr,1980,1984,auburn,Win 35-27,9.9,9.8
Todd,Dodge,15.0,24.0,0.0,215.0,1.0,32.0,0.0,1.0,10.0,0.0,10.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,auburn_texas_9_15_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-au.htm,1984-09-15,texas,auburn,35.0,27.0,Win,1984,225.0,2.0,1984,004037,ToddDodge,1981,1985,auburn,Win 35-27,21.6,21.6
,Game,15.0,24.0,0.0,215.0,1.0,32.0,0.0,29.0,112.0,0.0,112.0,4.0,14.0,3.9,15.0,215.0,1.0,32.0,auburn_texas_9_15_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-au.htm,1984-09-15,texas,auburn,35.0,27.0,Win,1984,542.0,6.0,1984,000000,Game,,,auburn,Win 35-27,84.8,57.3
Jerome,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,56.0,0.0,56.0,2.0,14.0,5.1,1.0,19.0,0.0,19.0,auburn_texas_9_15_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-au.htm,1984-09-15,texas,auburn,35.0,27.0,Win,1984,75.0,2.0,1984,004041,JeromeJohnson,1981,1985,auburn,Win 35-27,20.0,18.1
Ronnie,Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,13.0,0.0,9.0,1.9,1.0,5.0,0.0,5.0,auburn_texas_9_15_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-au.htm,1984-09-15,texas,auburn,35.0,27.0,Win,1984,18.0,0.0,1984,004043,RonnieRobinson,1981,1984,auburn,Win 35-27,2.3,1.8
Kevin,Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,auburn_texas_9_15_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-au.htm,1984-09-15,texas,auburn,35.0,27.0,Win,1984,23.0,0.0,1984,004476,KevinNelson,1984,1988,auburn,Win 35-27,3.3000000000000003,1.0
Brent,Duhon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,1.0,32.0,auburn_texas_9_15_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-au.htm,1984-09-15,texas,auburn,35.0,27.0,Win,1984,49.0,1.0,1984,004045,BrentDuhon,1981,1984,auburn,Win 35-27,11.9,1.0
Bill Boy,Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0,32.0,auburn_texas_9_15_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-au.htm,1984-09-15,texas,auburn,35.0,27.0,Win,1984,43.0,0.0,1984,004478,Bill BoyBryant,1984,1984,auburn,Win 35-27,5.3,1.0
Rob,Moerschell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,auburn_texas_9_15_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-au.htm,1984-09-15,texas,auburn,35.0,27.0,Win,1984,5.0,0.0,1984,004038,RobMoerschell,1981,1984,auburn,Win 35-27,1.0,0.5
William,Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,0.0,21.0,auburn_texas_9_15_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-au.htm,1984-09-15,texas,auburn,35.0,27.0,Win,1984,70.0,0.0,1984,004480,WilliamHarris,1984,1985,auburn,Win 35-27,9.5,2.5
Jerome,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,72.0,0.0,72.0,2.0,19.0,4.8,1.0,6.0,0.0,6.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,78.0,2.0,1984,004041,JeromeJohnson,1981,1985,penn state,Win 3-28,20.3,19.7
Todd,Dodge,7.0,11.0,1.0,167.0,1.0,84.0,0.0,6.0,9.0,39.0,-30.0,0.0,8.0,-5.0,0.0,0.0,0.0,0.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,137.0,1.0,1984,004037,ToddDodge,1981,1985,penn state,Win 3-28,7.68,7.68
Danny,Akers,1.0,2.0,0.0,16.0,0.0,16.0,0.0,3.0,11.0,1.0,10.0,0.0,8.0,3.3,0.0,0.0,0.0,0.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,26.0,0.0,1984,004278,DannyAkers,1982,1985,penn state,Win 3-28,1.6400000000000001,1.6400000000000001
Rob,Moerschell,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,18.0,1.0,17.0,0.0,6.0,3.4,1.0,8.0,0.0,8.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,25.0,0.0,1984,004038,RobMoerschell,1981,1984,penn state,Win 3-28,1.0000000000000002,0.20000000000000018
,Game,8.0,14.0,2.0,183.0,1.0,84.0,0.0,55.0,263.0,44.0,219.0,3.0,51.0,4.0,8.0,183.0,1.0,84.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,585.0,5.0,1984,000000,Game,,,penn state,Win 3-28,77.52,53.22
Terry,Orr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,111.0,3.0,108.0,1.0,51.0,7.2,1.0,7.0,0.0,7.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,115.0,1.0,1984,003917,TerryOrr,1980,1984,penn state,Win 3-28,18.0,17.3
Anthony,Byerly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,17.0,0.0,6.0,4.2,0.0,0.0,0.0,0.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,17.0,0.0,1984,004487,AnthonyByerly,1984,1986,penn state,Win 3-28,1.7000000000000002,1.7000000000000002
Gabriel,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,16.0,0.0,1984,004488,GabrielJohnson,1984,1987,penn state,Win 3-28,2.1,0.5
Kevin,Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,0.0,3.0,2.0,1.0,39.0,0.0,39.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,45.0,0.0,1984,004476,KevinNelson,1984,1988,penn state,Win 3-28,5.0,1.1
William,Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,1.0,84.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,84.0,1.0,1984,004480,WilliamHarris,1984,1985,penn state,Win 3-28,14.9,0.5
Bill Boy,Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,16.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,23.0,0.0,1984,004478,Bill BoyBryant,1984,1984,penn state,Win 3-28,3.3000000000000003,1.0
Kelvin,Epps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,15.0,0.0,1984,004319,KelvinEpps,1983,1984,penn state,Win 3-28,1.5,1.5
Peter,Pope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,2.0,0.0,1984,004493,PeterPope,1984,1985,penn state,Win 3-28,0.2,0.2
Norman,Nunn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,texas_pennstate_9_29_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-penn.htm,1984-09-29,penn state,texas,3.0,28.0,Win,1984,2.0,0.0,1984,004494,NormanNunn,1984,1985,penn state,Win 3-28,0.2,0.2
Todd,Dodge,8.0,14.0,1.0,106.0,2.0,36.0,1.0,4.0,4.0,5.0,-1.0,1.0,4.0,-0.2,0.0,0.0,0.0,0.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,105.0,3.0,1984,004037,ToddDodge,1981,1985,rice,Win 13-38,20.14,20.14
Danny,Akers,2.0,5.0,0.0,26.0,0.0,16.0,1.0,2.0,0.0,9.0,-9.0,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,17.0,0.0,1984,004278,DannyAkers,1982,1985,rice,Win 13-38,0.14,0.14
Bret,Stafford,1.0,2.0,1.0,40.0,0.0,40.0,0.0,3.0,12.0,0.0,12.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,52.0,1.0,1984,004497,BretStafford,1984,1987,rice,Win 13-38,6.800000000000001,6.800000000000001
,Game,11.0,21.0,2.0,172.0,2.0,40.0,2.0,60.0,225.0,26.0,199.0,3.0,27.0,3.3,11.0,172.0,2.0,40.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,543.0,7.0,1984,000000,Game,,,rice,Win 13-38,87.48,58.28
Terry,Orr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,74.0,3.0,71.0,1.0,11.0,3.0,1.0,10.0,0.0,10.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,81.0,1.0,1984,003917,TerryOrr,1980,1984,rice,Win 13-38,14.600000000000001,13.600000000000001
Rob,Moerschell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,1.0,37.0,0.0,15.0,5.3,0.0,0.0,0.0,0.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,37.0,0.0,1984,004038,RobMoerschell,1981,1984,rice,Win 13-38,3.7,3.7
Jerome,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,70.0,4.0,66.0,0.0,27.0,5.1,1.0,11.0,0.0,11.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,77.0,0.0,1984,004041,JeromeJohnson,1981,1985,rice,Win 13-38,8.200000000000001,7.1000000000000005
Kevin,Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,0.0,6.0,3.0,1.0,36.0,1.0,36.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,42.0,1.0,1984,004476,KevinNelson,1984,1988,rice,Win 13-38,10.7,1.1
Michael,Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,6.0,0.0,1984,003933,MichaelBrown,1980,1984,rice,Win 13-38,0.6000000000000001,0.6000000000000001
Kelvin,Epps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-4.0,0.0,0.0,-4.0,2.0,26.0,0.0,13.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,22.0,0.0,1984,004319,KelvinEpps,1983,1984,rice,Win 13-38,3.2,0.6
William,Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,68.0,1.0,40.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,68.0,1.0,1984,004480,WilliamHarris,1984,1985,rice,Win 13-38,14.8,2.0
Bill Boy,Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,11.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,21.0,0.0,1984,004478,Bill BoyBryant,1984,1984,rice,Win 13-38,3.1,1.0
Anthony,Byerly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,texas_rice_10_6_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/ut-rice.htm,1984-10-06,rice,texas,13.0,38.0,Win,1984,15.0,0.0,1984,004487,AnthonyByerly,1984,1986,rice,Win 13-38,1.5,1.5
Todd,Dodge,6.0,24.0,1.0,74.0,1.0,25.0,0.0,3.0,2.0,13.0,-11.0,0.0,2.0,-3.7,0.0,0.0,0.0,0.0,texas_oklahoma_10_13_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-ou.htm,1984-10-13,oklahoma,texas,15.0,15.0,Tie,1984,63.0,1.0,1984,004037,ToddDodge,1981,1985,oklahoma,Tie 15-15,5.859999999999999,5.859999999999999
,Game,6.0,24.0,1.0,74.0,1.0,25.0,0.0,32.0,129.0,33.0,96.0,0.0,58.0,3.0,6.0,74.0,1.0,25.0,texas_oklahoma_10_13_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-ou.htm,1984-10-13,oklahoma,texas,15.0,15.0,Tie,1984,244.0,2.0,1984,000000,Game,,,oklahoma,Tie 15-15,32.96,19.560000000000002
Kevin,Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,2.0,78.0,0.0,58.0,19.5,0.0,0.0,0.0,0.0,texas_oklahoma_10_13_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-ou.htm,1984-10-13,oklahoma,texas,15.0,15.0,Tie,1984,78.0,0.0,1984,004476,KevinNelson,1984,1988,oklahoma,Tie 15-15,7.800000000000001,7.800000000000001
Terry,Orr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,34.0,0.0,34.0,0.0,9.0,2.1,1.0,0.0,0.0,0.0,texas_oklahoma_10_13_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-ou.htm,1984-10-13,oklahoma,texas,15.0,15.0,Tie,1984,34.0,0.0,1984,003917,TerryOrr,1980,1984,oklahoma,Tie 15-15,3.9000000000000004,3.9000000000000004
Jerome,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,11.0,0.0,4.0,1.8,1.0,3.0,0.0,3.0,texas_oklahoma_10_13_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-ou.htm,1984-10-13,oklahoma,texas,15.0,15.0,Tie,1984,14.0,0.0,1984,004041,JeromeJohnson,1981,1985,oklahoma,Tie 15-15,1.9000000000000001,1.6
Anthony,Byerly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,texas_oklahoma_10_13_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-ou.htm,1984-10-13,oklahoma,texas,15.0,15.0,Tie,1984,1.0,0.0,1984,004487,AnthonyByerly,1984,1986,oklahoma,Tie 15-15,0.1,0.1
,TEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,-18.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,texas_oklahoma_10_13_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-ou.htm,1984-10-13,oklahoma,texas,15.0,15.0,Tie,1984,-18.0,0.0,1984,000000,Team,,,oklahoma,Tie 15-15,-1.8,-1.8
Bill Boy,Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,1.0,25.0,texas_oklahoma_10_13_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-ou.htm,1984-10-13,oklahoma,texas,15.0,15.0,Tie,1984,36.0,1.0,1984,004478,Bill BoyBryant,1984,1984,oklahoma,Tie 15-15,10.6,1.0
William,Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,20.0,texas_oklahoma_10_13_1984,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/84/tx-ou.htm,1984-10-13,oklahoma,texas,15.0,15.0,Tie,1984,35.0,0.0,1984,004480,WilliamHarris,1984,1985,oklahoma,Tie 15-15,4.5,1.0
