Player,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result
"Forbes, Donovan",1.0,2.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_14_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-ou.htm,1989-10-14,texas,oklahoma,28.0,24.0,Win
Total,16.0,25.0,1.0,155.0,2.0,25.0,7.0,47.0,189.0,71.0,118.0,0.0,20.0,2.5,16.0,155.0,2.0,25.0,oklahoma_texas_10_14_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-ou.htm,1989-10-14,texas,oklahoma,28.0,24.0,Win
"Walker, Adrian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,78.0,7.0,71.0,0.0,12.0,4.4,0.0,0.0,0.0,0.0,oklahoma_texas_10_14_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-ou.htm,1989-10-14,texas,oklahoma,28.0,24.0,Win
"Samuels, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,1.0,36.0,0.0,20.0,3.6,3.0,23.0,0.0,19.0,oklahoma_texas_10_14_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-ou.htm,1989-10-14,texas,oklahoma,28.0,24.0,Win
"Tubbs, Winfred",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,15.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_14_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-ou.htm,1989-10-14,texas,oklahoma,28.0,24.0,Win
"Burleson, Jason",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_14_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-ou.htm,1989-10-14,texas,oklahoma,28.0,24.0,Win
"Govan, Curtis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_14_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-ou.htm,1989-10-14,texas,oklahoma,28.0,24.0,Win
"Walker, Johnny",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0,1.0,25.0,oklahoma_texas_10_14_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-ou.htm,1989-10-14,texas,oklahoma,28.0,24.0,Win
"Jones, Tony",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,1.0,8.0,oklahoma_texas_10_14_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-ou.htm,1989-10-14,texas,oklahoma,28.0,24.0,Win
"Cash, Kerry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,19.0,oklahoma_texas_10_14_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-ou.htm,1989-10-14,texas,oklahoma,28.0,24.0,Win
"Cash, Keith",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,oklahoma_texas_10_14_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-ou.htm,1989-10-14,texas,oklahoma,28.0,24.0,Win
"Gardere, Peter",13.0,25.0,2.0,192.0,1.0,27.0,0.0,6.0,19.0,3.0,16.0,1.0,6.0,2.7,0.0,0.0,0.0,0.0,rice_texas_10_7_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-rice.htm,1989-10-07,texas,rice,31.0,30.0,Win
Total,13.0,25.0,2.0,192.0,1.0,27.0,0.0,54.0,250.0,17.0,233.0,3.0,17.0,4.3,13.0,192.0,1.0,27.0,rice_texas_10_7_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-rice.htm,1989-10-07,texas,rice,31.0,30.0,Win
"Walker, Adrian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,161.0,10.0,151.0,2.0,17.0,5.4,0.0,0.0,0.0,0.0,rice_texas_10_7_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-rice.htm,1989-10-07,texas,rice,31.0,30.0,Win
"Tubbs, Winfred",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,0.0,28.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,rice_texas_10_7_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-rice.htm,1989-10-07,texas,rice,31.0,30.0,Win
"Burleson, Jason",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,18.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,rice_texas_10_7_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-rice.htm,1989-10-07,texas,rice,31.0,30.0,Win
"Samuels, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,4.0,12.0,0.0,8.0,2.4,1.0,8.0,0.0,8.0,rice_texas_10_7_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-rice.htm,1989-10-07,texas,rice,31.0,30.0,Win
"Jones, Tony",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0.0,8.0,4.0,5.0,78.0,0.0,27.0,rice_texas_10_7_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-rice.htm,1989-10-07,texas,rice,31.0,30.0,Win
"Walker, Johnny",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,99.0,1.0,22.0,rice_texas_10_7_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-rice.htm,1989-10-07,texas,rice,31.0,30.0,Win
"Cash, Keith",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,rice_texas_10_7_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-rice.htm,1989-10-07,texas,rice,31.0,30.0,Win
"Gardere, Peter",13.0,23.0,1.0,170.0,1.0,30.0,2.0,7.0,6.0,48.0,-42.0,0.0,6.0,-6.0,0.0,0.0,0.0,0.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Murdock, Mark",7.0,13.0,0.0,74.0,0.0,24.0,1.0,1.0,0.0,5.0,-5.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Forbes, Donovan",1.0,2.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
Total,21.0,38.0,1.0,252.0,1.0,30.0,3.0,37.0,118.0,62.0,56.0,0.0,15.0,1.5,21.0,252.0,1.0,30.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Walker, Adrian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,3.0,45.0,0.0,15.0,3.8,1.0,8.0,0.0,8.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Samuels, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,46.0,5.0,41.0,0.0,9.0,3.7,2.0,10.0,0.0,8.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Burleson, Jason",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,16.0,0.0,7.0,4.0,1.0,7.0,0.0,7.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Tubbs, Winfred",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Walker, Johnny",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,120.0,1.0,30.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Jones, Tony",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,55.0,0.0,12.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Thrift, Thomas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,12.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Cash, Kerry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,24.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Govan, Curtis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,pennstate_texas_9_30_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-psu.htm,1989-09-30,texas,penn state,12.0,16.0,Loss
"Murdock, Mark",7.0,16.0,0.0,73.0,3.0,27.0,0.0,1.0,0.0,2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Gardere, Peter",5.0,8.0,0.0,52.0,0.0,19.0,0.0,2.0,11.0,0.0,11.0,0.0,8.0,5.5,0.0,0.0,0.0,0.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Forbes, Donovan",3.0,5.0,0.0,40.0,1.0,19.0,1.0,1.0,0.0,15.0,-15.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
Total,15.0,29.0,0.0,165.0,4.0,27.0,1.0,49.0,356.0,22.0,334.0,2.0,45.0,6.8,15.0,165.0,4.0,27.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Samuels, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,114.0,1.0,113.0,1.0,18.0,6.3,0.0,0.0,0.0,0.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Walker, Adrian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,1.0,84.0,0.0,32.0,8.4,1.0,5.0,0.0,5.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Jones, Tony",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,79.0,0.0,79.0,1.0,45.0,39.5,2.0,12.0,0.0,12.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Burleson, Jason",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,1.0,25.0,0.0,10.0,4.2,1.0,4.0,0.0,4.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Tubbs, Winfred",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,2.0,17.0,0.0,8.0,4.2,0.0,0.0,0.0,0.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Wilson, Patrick",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,12.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Cockrell, Deon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,10.0,0.0,4.0,3.3,0.0,0.0,0.0,0.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Walker, Johnny",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0,1.0,19.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Cash, Keith",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,2.0,27.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Cash, Kerry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1.0,13.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Govan, Curtis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,19.0,texas_smu_9_23_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-smu.htm,1989-09-23,smu,texas,13.0,45.0,Win
"Murdock, Mark",9.0,28.0,0.0,148.0,0.0,28.0,5.0,6.0,12.0,29.0,-17.0,0.0,2.0,-2.8,0.0,0.0,0.0,0.0,texas_colorado_9_4_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-cu.htm,1989-09-04,colorado,texas,27.0,6.0,Loss
"Gardere, Peter",3.0,5.0,0.0,51.0,0.0,28.0,0.0,1.0,0.0,13.0,-13.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,texas_colorado_9_4_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-cu.htm,1989-09-04,colorado,texas,27.0,6.0,Loss
"Forbes, Donovan",0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,texas_colorado_9_4_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-cu.htm,1989-09-04,colorado,texas,27.0,6.0,Loss
Total,12.0,35.0,0.0,199.0,0.0,28.0,5.0,33.0,132.0,53.0,79.0,0.0,12.0,2.4,12.0,199.0,0.0,28.0,texas_colorado_9_4_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-cu.htm,1989-09-04,colorado,texas,27.0,6.0,Loss
"Samuels, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,61.0,4.0,57.0,0.0,12.0,4.4,2.0,29.0,0.0,21.0,texas_colorado_9_4_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-cu.htm,1989-09-04,colorado,texas,27.0,6.0,Loss
"Walker, Adrian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,32.0,0.0,11.0,4.6,0.0,0.0,0.0,0.0,texas_colorado_9_4_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-cu.htm,1989-09-04,colorado,texas,27.0,6.0,Loss
"Cockrell, Deon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,4.0,3.0,2.0,10.0,0.0,6.0,texas_colorado_9_4_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-cu.htm,1989-09-04,colorado,texas,27.0,6.0,Loss
"Tubbs, Winfred",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,texas_colorado_9_4_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-cu.htm,1989-09-04,colorado,texas,27.0,6.0,Loss
"Walker, Johnny",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,74.0,0.0,28.0,texas_colorado_9_4_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-cu.htm,1989-09-04,colorado,texas,27.0,6.0,Loss
"Cash, Kerry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,62.0,0.0,28.0,texas_colorado_9_4_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-cu.htm,1989-09-04,colorado,texas,27.0,6.0,Loss
"Jones, Tony",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,24.0,texas_colorado_9_4_1989,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/89/ut-cu.htm,1989-09-04,colorado,texas,27.0,6.0,Loss
"Gardere, Peter",7.0,16.0,3.0,40.0,0.0,10.0,8.0,12.0,36.0,59.0,-23.0,0.0,15.0,-1.9,0.0,0.0,0.0,0.0,miami_texas_1_1_1991,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-um.htm,1991-01-01,texas,miami,3.0,46.0,Loss
"Saxton, Jimmy",1.0,2.0,0.0,15.0,0.0,15.0,1.0,5.0,33.0,10.0,23.0,0.0,24.0,4.6,0.0,0.0,0.0,0.0,miami_texas_1_1_1991,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-um.htm,1991-01-01,texas,miami,3.0,46.0,Loss
Total,8.0,18.0,3.0,55.0,0.0,15.0,9.0,51.0,232.0,82.0,150.0,0.0,26.0,2.9,8.0,55.0,0.0,15.0,miami_texas_1_1_1991,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-um.htm,1991-01-01,texas,miami,3.0,46.0,Loss
"Hadnot, Butch",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,102.0,1.0,101.0,0.0,26.0,5.9,1.0,-3.0,0.0,0.0,miami_texas_1_1_1991,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-um.htm,1991-01-01,texas,miami,3.0,46.0,Loss
"Samuels, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,0.0,30.0,0.0,8.0,3.8,3.0,24.0,0.0,10.0,miami_texas_1_1_1991,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-um.htm,1991-01-01,texas,miami,3.0,46.0,Loss
"Brown, Phil",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,2.0,26.0,0.0,12.0,5.2,0.0,0.0,0.0,0.0,miami_texas_1_1_1991,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-um.htm,1991-01-01,texas,miami,3.0,46.0,Loss
"Walker, Adrian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,-1.0,0.0,3.0,-0.3,0.0,0.0,0.0,0.0,miami_texas_1_1_1991,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-um.htm,1991-01-01,texas,miami,3.0,46.0,Loss
"Davis, Mike",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-6.0,0.0,0.0,-6.0,1.0,15.0,0.0,15.0,miami_texas_1_1_1991,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-um.htm,1991-01-01,texas,miami,3.0,46.0,Loss
"Cash, Kerry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,6.0,miami_texas_1_1_1991,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-um.htm,1991-01-01,texas,miami,3.0,46.0,Loss
"Cash, Keith",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,miami_texas_1_1_1991,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-um.htm,1991-01-01,texas,miami,3.0,46.0,Loss
"Gardere, Peter",9.0,16.0,1.0,82.0,1.0,16.0,3.0,9.0,70.0,16.0,54.0,2.0,50.0,6.0,0.0,0.0,0.0,0.0,texasa&m_texas_12_1_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-a&m.htm,1990-12-01,texas,texas a&m,28.0,27.0,Win
Total,9.0,16.0,1.0,82.0,1.0,16.0,3.0,49.0,272.0,27.0,245.0,3.0,50.0,5.0,9.0,82.0,1.0,16.0,texasa&m_texas_12_1_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-a&m.htm,1990-12-01,texas,texas a&m,28.0,27.0,Win
"Walker, Adrian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,75.0,2.0,73.0,0.0,38.0,9.1,0.0,0.0,0.0,0.0,texasa&m_texas_12_1_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-a&m.htm,1990-12-01,texas,texas a&m,28.0,27.0,Win
"Wilson, Patrick",0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,74.0,7.0,67.0,0.0,20.0,4.5,1.0,-1.0,0.0,0.0,texasa&m_texas_12_1_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-a&m.htm,1990-12-01,texas,texas a&m,28.0,27.0,Win
"Samuels, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,1.0,29.0,1.0,6.0,3.2,1.0,3.0,0.0,3.0,texasa&m_texas_12_1_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-a&m.htm,1990-12-01,texas,texas a&m,28.0,27.0,Win
"Brown, Phil",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,1.0,20.0,0.0,8.0,2.9,0.0,0.0,0.0,0.0,texasa&m_texas_12_1_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-a&m.htm,1990-12-01,texas,texas a&m,28.0,27.0,Win
"Cash, Keith",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,47.0,1.0,16.0,texasa&m_texas_12_1_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-a&m.htm,1990-12-01,texas,texas a&m,28.0,27.0,Win
Walker. Johnny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,10.0,texasa&m_texas_12_1_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-a&m.htm,1990-12-01,texas,texas a&m,28.0,27.0,Win
"Clark, Stephen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,texasa&m_texas_12_1_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-a&m.htm,1990-12-01,texas,texas a&m,28.0,27.0,Win
"Gardere, Peter",11.0,21.0,1.0,127.0,1.0,31.0,3.0,8.0,17.0,26.0,-9.0,0.0,9.0,-1.1,0.0,0.0,0.0,0.0,texas_baylor_11_24_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-bu.htm,1990-11-24,baylor,texas,13.0,23.0,Win
Total,11.0,21.0,1.0,127.0,1.0,31.0,3.0,38.0,160.0,45.0,115.0,1.0,28.0,3.0,11.0,127.0,1.0,31.0,texas_baylor_11_24_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-bu.htm,1990-11-24,baylor,texas,13.0,23.0,Win
"Hadnot, Butch",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,67.0,1.0,66.0,1.0,19.0,5.1,0.0,0.0,0.0,0.0,texas_baylor_11_24_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-bu.htm,1990-11-24,baylor,texas,13.0,23.0,Win
"Samuels, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,15.0,19.0,0.0,28.0,3.2,3.0,31.0,0.0,15.0,texas_baylor_11_24_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-bu.htm,1990-11-24,baylor,texas,13.0,23.0,Win
"Brown, Phil",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,1.0,16.0,0.0,9.0,4.0,1.0,7.0,0.0,7.0,texas_baylor_11_24_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-bu.htm,1990-11-24,baylor,texas,13.0,23.0,Win
"Wilson, Patrick",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,2.0,12.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,texas_baylor_11_24_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-bu.htm,1990-11-24,baylor,texas,13.0,23.0,Win
"Walker, Adrian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,7.0,0.0,5.0,2.3,1.0,8.0,0.0,8.0,texas_baylor_11_24_1990,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/90/ut-bu.htm,1990-11-24,baylor,texas,13.0,23.0,Win
